Szenen-ID,Szenenbeschreibung,Drehort,Drehortbeschreibung,Breitengrad (Drehort),Längengrad (Drehort),Szenenort,Längengrad (Szenenort),Breitengrad (Szenenort),Zeit im Film (sek),Zeit (chronologisch),Figuren,Links,Quelle,Anmerkung
A3-19B,"Cull Obsidian fällt in das von Wong geöffnete Portal und landet an einem verschneiten Ort außerhalb der Zivilisation. Er versucht, wieder durch das Portal zu springen, doch Wong schließt es und Obsidians Hand wird vom schließenden Portal abgehackt.",Svalbard,Norwegische Insel nördlich von Norwegen,78.720474336108,16.02220245489607,null,null,null,00:24:33,,Cull Obsidian/ Bruce Banner/ Wong,https://mculocationscout.com/2020/09/16/antarctica-mcu-location-scout/,MCU Location Scout,Hintergrundbild
A3-20A,Iron Man lädt Wong als Dank zu seiner Hochzeit ein und fliegt weg.,"Woodruff Park, 91 Peachtree St, Atlanta, GA 30303",Park in Downtown Atlanta,33.755199487488284,-84.38862258625718,"Washington Square Park,
Washington Square, New York, NY 10012, United States",40.73102199134093,-73.99731054439424,00:24:40,,Bruce Banner/ Wong/ Tony Stark als Iron Man,https://mculocationscout.com/2020/09/16/washington-square-park-new-york-mcu-location-scout/,MCU Location Scout,Hintergrundbilder wurden im Washington Square Park gedreht. 
A3-20B,Iron Man lädt Wong als Dank zu seiner Hochzeit ein und fliegt weg.,"Washington Square Park,
Washington Square, New York, NY 10012, United States",null,40.73102199134093,-73.99731054439424,"Washington Square Park,
Washington Square, New York, NY 10012, United States",40.73102199134093,-73.99731054439424,00:24:40,,Bruce Banner/ Wong/ Tony Stark als Iron Man,https://mculocationscout.com/2020/09/16/washington-square-park-new-york-mcu-location-scout/,MCU Location Scout,Hintergrundbild
A3-21,Spider-Man klammert sich am Donut Raumschiff fest. Iron Man fliegt auf den Raumschiff zu.,"Trilith Studios,
461 Sandy Creek Road
Fayetteville, Georgia 30214","Amerikanisches Film- und Fernsehproduktionsstudio südlich von Atlanta in Fayette County, Georgia. Ehemals Pinewood Atlanta Studios.",33.47312809304286,-84.51253281451417,über New York,null,null,00:24:47,2018,Peter Parker als Spider-Man/ Tony Stark als Iron Man,null,null,"Keine Gewähr auf Richtigkeit, dass dies in den Trilith Studios gedreht wurde."
A3-22,"Ebony Maw bringt den bewusstlosen Dr. Strange in einen Raum auf dem Raumschiff. Er legt seine Hände in ein Gerät, womit er das Schiff steuert.","Trilith Studios,
461 Sandy Creek Road
Fayetteville, Georgia 30214","Amerikanisches Film- und Fernsehproduktionsstudio südlich von Atlanta in Fayette County, Georgia. Ehemals Pinewood Atlanta Studios.",33.47312809304286,-84.51253281451417,auf dem Raumschiff über New York,null,null,00:24:57,2018,Ebony Maw/ Stephen Strange als Dr. Strange,null,null,"Keine Gewähr auf Richtigkeit, dass dies in den Trilith Studios gedreht wurde."
A3-23,Iron Man aktiviert einen Anzug für Spider-Man.,"Trilith Studios,
461 Sandy Creek Road
Fayetteville, Georgia 30214","Amerikanisches Film- und Fernsehproduktionsstudio südlich von Atlanta in Fayette County, Georgia. Ehemals Pinewood Atlanta Studios.",33.47312809304286,-84.51253281451417,über New York,null,null,00:25:03,2018,Peter Parker als Spider-Man/ Tony Stark als Iron Man,null,null,"Keine Gewähr auf Richtigkeit, dass dies in den Trilith Studios gedreht wurde."
A3-24,"Das Raumschiff, an dem sich Spider-Man klammert, ist höher aufgestiegen. Er wird durch den Sauerstoffmangel bewusstlos, wird jedoch von dem neuen und upgegradeten Anzug, den Iron Man davor aktiviert hat, aufgefangen. Iron Man schickt ihn unfreiwiliig nach Hause.","Trilith Studios,
461 Sandy Creek Road
Fayetteville, Georgia 30214","Amerikanisches Film- und Fernsehproduktionsstudio südlich von Atlanta in Fayette County, Georgia. Ehemals Pinewood Atlanta Studios.",33.47312809304286,-84.51253281451417,über New York,null,null,00:25:15,2018,Peter Parker als Spider-Man/ Tony Stark als Iron Man,null,null,"Keine Gewähr auf Richtigkeit, dass dies in den Trilith Studios gedreht wurde."
A3-25,"Iron Man gelangt in das Raumschiff, als ihn Pepper Potts anruft. Er verliert das Signal zu ihr und zu Friday. Spider-Man hat es geschafft, sich am Raumschiff festzuhalten und missachtet damit Iron Mans Befehl, nach Hause zu gehen. Ebony Maw steuert das Schiff ins All. ","Trilith Studios,
461 Sandy Creek Road
Fayetteville, Georgia 30214","Amerikanisches Film- und Fernsehproduktionsstudio südlich von Atlanta in Fayette County, Georgia. Ehemals Pinewood Atlanta Studios.",33.47312809304286,-84.51253281451417,über New York,null,null,00:25:53,2018,Iron Man,null,null,"Keine Gewähr auf Richtigkeit, dass dies in den Trilith Studios gedreht wurde."
A3-26,Bruce Banner findet das Klapphandy von Tony Stark. Wong geht zurück ins Sanctum Sanctorum. Banner ruft Steve Rogers an. ,"79 Walton St NW
Atlanta, GA 30303",null,33.756783076914424,-84.3910074878835,"Thompson Street, New York",40.72612172816812,-74.00161128329653,00:26:52,2018,Bruce Banner/ Wong,"https://mculocationscout.com/2020/09/16/thompson-street-new-york-mcu-location-scout/, 
https://www.filmtourismus.de/avengers-infinity-war/","MCU Location Scout, Filmtourismus","""Walton Street between Forsyth and Cone, in Atlanta, GA, is the location of this destruction."" - MCU Location Scout"
A3-27,"Die Guardians stoßen auf das zerstörte Schiff der Asgardianer. Sie finden Thor auf. Thor, Rocket und Groot machen sich auf den Weg zu Nivadellir, um einen Hammer zu besorgen. Der Rest geht zu dem Planeten Knowhere, um Thanos daran zu hindern, sich den Realitätsstein zu nehmen.","Trilith Studios,
461 Sandy Creek Road
Fayetteville, Georgia 30214","Amerikanisches Film- und Fernsehproduktionsstudio südlich von Atlanta in Fayette County, Georgia. Ehemals Pinewood Atlanta Studios.",33.47312809304286,-84.51253281451417,Die Benatar (Schiff der Gurdians of the Galaxy) im All,null,null,00:27:21,2018,Peter Quill/ Mantis/ Drax/ Gamora/ Groot/ Rocket/ Thor,null,null,"Keine Gewähr auf Richtigkeit, dass dies in den Trilith Studios gedreht wurde."
A3-28,"Vision und Wanda Maximoff befinden sich in einem Hotelzimmer. Vision spürt, dass der Stein ihm etwas sagen will. Sie küssen sich. ","Trilith Studios,
461 Sandy Creek Road
Fayetteville, Georgia 30214","Amerikanisches Film- und Fernsehproduktionsstudio südlich von Atlanta in Fayette County, Georgia. Ehemals Pinewood Atlanta Studios.",33.47312809304286,-84.51253281451417,Hotelzimmer irgendwo in Edinburgh in Schottland,null,null,00:35:47,2018,Vision/ Wanda Maximoff,null,null,"Keine Gewähr auf Richtigkeit, dass dies in den Trilith Studios gedreht wurde."
A3-29,"Vision bietet Wanda Maximoff an, nicht zu Stark zurückzukehren und bei ihr zu bleiben. Sie sehen die Nachrichten in einem Schaufenster, was in New York passiert ist. Sie werden plötzlich angegriffen von den Proxima Midnight und Corvus Glaive. ","52 Cockburn St, Edinburgh EH1 1PB, United Kingdom",null,55.95035988796245,-3.188541371901439,"Vor einem Kebab Laden,
52 Cockburn St, Edinburgh EH1 1PB, United Kingdom",55.95035988796245,-3.188541371901439,00:35:38,2018,Vision/ Wanda Maximoff/ Proxima Midnight/ Corvus Glaive,https://mculocationscout.com/2020/09/16/street-edinburgh-scotland-mcu-location-scout/,MCU Location Scout,null
A3-30,"Wanda Maximoff befördert sich und den verwundeten Vision weg. Wanda hilft, Visions Wunde etwas zu schließen, bis Proxima Midnight und Corvus erneut angreifen.","St Giles' Cathedral,
High St, Edinburgh EH1 1RE, United Kingdom",An der St Giles' Cathedral,55.94955747048104,-3.1909066950253138,"St Giles' Cathedral,
High St, Edinburgh EH1 1RE, United Kingdom",55.94955747048104,-3.1909066950253138,00:38:20,2018,Vision/ Wanda Maximoff/ Proxima Midnight/ Corvus Glaive,https://mculocationscout.com/2020/09/16/st-giles-cathedral-scotland-mcu-location-scout/,MCU Location Scout,null
A3-31,Vision wird von Corvus Glaive angegriffen.,"St Giles' Cathedral,
High St, Edinburgh EH1 1RE, United Kingdom",An der St Giles' Cathedral,55.94955747048104,-3.1909066950253138,"St Giles' Cathedral,
High St, Edinburgh EH1 1RE, United Kingdom",55.94955747048104,-3.1909066950253138,00:38:46,2018,Wanda Maximoff/ Vision/ Corus Glaive,https://www.google.com/maps/d/viewer?mid=1LGydXx6zdu_ZqwjhcmXR1BKf7wo&ll=55.9498168%2C-3.1900408000000136&z=13,Marvel Cinematic Universe: Location Scout,"""The Vision fights Corvus Glaive on and around St. Giles Cathedral"" - MCU Location Scout"
A3-32,Proxima Midnight kommt daher und greift Wanda an.,"Adam Smith Statute,
192 Royal Mile, Edinburgh EH1 1RF, United Kingdom",An der St Giles' Cathedral,55.94970323502061,-3.1898979616124827,"Adam Smith Statute,
192 Royal Mile, Edinburgh EH1 1RF, United Kingdom",55.94970323502061,-3.1898979616124827,00:38:49,,Wanda Maximoff/ Proxima Midnight,https://mculocationscout.com/2020/09/16/st-giles-cathedral-scotland-mcu-location-scout/,MCU Location Scout,"""Wanda fights Proxima Midnight below near the statue of Adam Smith"" - MCU Location Scout"
A3-33,"Corvus Glaive sagt Vision, dass Wanda leben wird, wenn er den Stein abgibt.","St Giles' Cathedral,
High St, Edinburgh EH1 1RE, United Kingdom",An der St Giles' Cathedral,55.94955747048104,-3.1909066950253138,"St Giles' Cathedral,
High St, Edinburgh EH1 1RE, United Kingdom",55.94955747048104,-3.1909066950253138,00:38:55,,Vision/ Corus Glaive,https://www.google.com/maps/d/viewer?mid=1LGydXx6zdu_ZqwjhcmXR1BKf7wo&ll=55.9498168%2C-3.1900408000000136&z=13,Marvel Cinematic Universe: Location Scout,"""The Vision fights Corvus Glaive on and around St. Giles Cathedral"" - MCU Location Scout"
A3-34,Proxima Midnight und Wanda Maximoff kämpfen weiterhin miteinander.,"Adam Smith Statute,
192 Royal Mile, Edinburgh EH1 1RF, United Kingdom",An der St Giles' Cathedral,55.94970323502061,-3.1898979616124827,"Adam Smith Statute,
192 Royal Mile, Edinburgh EH1 1RF, United Kingdom",55.94970323502061,-3.1898979616124827,00:39:03,,Wanda Maximoff/ Proxima Midnight,https://mculocationscout.com/2020/09/16/st-giles-cathedral-scotland-mcu-location-scout/,MCU Location Scout,"""Wanda fights Proxima Midnight below near the statue of Adam Smith"" - MCU Location Scout"
A3-35,Vision und Corvus Glaive kämpfen auf der Kirche weiter. Vision schießt aus dem Stein einen Strahl heraus. Glaive wehrt ihn ab mit seinem Speer. ,"St Giles' Cathedral,
High St, Edinburgh EH1 1RE, United Kingdom",Auf dem Dach der St Giles' Cathedral,55.94955747048104,-3.1909066950253138,"St Giles' Cathedral,
High St, Edinburgh EH1 1RE, United Kingdom",55.94955747048104,-3.1909066950253138,00:39:11,,Vision/ Corus Glaive,https://www.google.com/maps/d/viewer?mid=1LGydXx6zdu_ZqwjhcmXR1BKf7wo&ll=55.9498168%2C-3.1900408000000136&z=13,Marvel Cinematic Universe: Location Scout,"""The Vision fights Corvus Glaive on and around St. Giles Cathedral"" - MCU Location Scout"
A3-36,"Der Strahl von Vision zerteilt ein Auto und es explodiert da, wo Wanda Maximoff und Proxima Midnight miteinander kämpfen.","Adam Smith Statute,
192 Royal Mile, Edinburgh EH1 1RF, United Kingdom",An der St Giles' Cathedral,55.94970323502061,-3.1898979616124827,"Adam Smith Statute,
192 Royal Mile, Edinburgh EH1 1RF, United Kingdom",55.94970323502061,-3.1898979616124827,00:39:21,,Wanda Maximoff/ Proxima Midnight,https://mculocationscout.com/2020/09/16/st-giles-cathedral-scotland-mcu-location-scout/,MCU Location Scout,"""Wanda fights Proxima Midnight below near the statue of Adam Smith"" - MCU Location Scout"
A3-37,Corvus Glaive reflektiert den Strahl von Vision mit seinem Speer und trifft Vision damit. ,"St Giles' Cathedral,
High St, Edinburgh EH1 1RE, United Kingdom",Auf dem Dach der St Giles' Cathedral,55.94955747048104,-3.1909066950253138,"St Giles' Cathedral,
High St, Edinburgh EH1 1RE, United Kingdom",55.94955747048104,-3.1909066950253138,00:39:23,,Vision/ Corus Glaive,https://www.google.com/maps/d/viewer?mid=1LGydXx6zdu_ZqwjhcmXR1BKf7wo&ll=55.9498168%2C-3.1900408000000136&z=13,Marvel Cinematic Universe: Location Scout,"""The Vision fights Corvus Glaive on and around St. Giles Cathedral"" - MCU Location Scout"
A3-38,"Wanda Maximoff hört Vision schreien und schleudert Proxima Midnight in das brennende Auto hinein. Sie fliegt daraufhin zum Dach der Kirche hinauf, um Vision zu helfen.","Adam Smith Statute,
192 Royal Mile, Edinburgh EH1 1RF, United Kingdom",An der St Giles' Cathedral,55.94970323502061,-3.1898979616124827,"Adam Smith Statute,
192 Royal Mile, Edinburgh EH1 1RF, United Kingdom",55.94970323502061,-3.1898979616124827,00:39:26,,Wanda Maximoff/ Proxima Midnight,https://mculocationscout.com/2020/09/16/st-giles-cathedral-scotland-mcu-location-scout/,MCU Location Scout,"""Wanda fights Proxima Midnight below near the statue of Adam Smith"" - MCU Location Scout"
A3-39,"Corvus Glaive versucht gerade Visions Stein aus seiner Stirn zu entfernen, als Wanda auf dem Dach ankommt. Sie schleudert ihn durch ein Fenster in die Kirche hinein.","St Giles' Cathedral,
High St, Edinburgh EH1 1RE, United Kingdom",Auf dem Dach der St Giles' Cathedral,55.94955747048104,-3.1909066950253138,"St Giles' Cathedral,
High St, Edinburgh EH1 1RE, United Kingdom",55.94955747048104,-3.1909066950253138,00:39:33,,Vision/ Corvus Glaive/ Wanda Maximoff,https://www.google.com/maps/d/viewer?mid=1LGydXx6zdu_ZqwjhcmXR1BKf7wo&ll=55.9498168%2C-3.1900408000000136&z=13,Marvel Cinematic Universe: Location Scout,null
A3-40,"Wanda Maximoff und Vision fliegen weg, werden aber  von einem Strahl von Proxima Midnight getroffen. Sie stürzen in den Bahnhof. Captain America, Black Widow und Falcon tauchen auf und verwunden die Aliens, die sich zurückziehen. Die Gruppe fliegt mit dem Jet nach New York.","Waverley Railway Station,
Edinburgh EH1 1BB, United Kingdom",null,55.95193386434913,-3.1895646332899323,"Waverley Railway Station,
Edinburgh EH1 1BB, United Kingdom",55.95193386434913,-3.1895646332899323,00:39:46,2018,Vision/ Wanda Maximoff/ Proxima Midnight/ Corvus Glaive/ Steve Rogers als Captain America/ Sam Wilson als Falcon/ Natascha Romanoff als Black Widow,https://mculocationscout.com/2020/09/16/waverley-railway-station-scotland-mcu-location-scout/,MCU Location Scout,null
A3-41,Rückblende: Gamoras Heimatplanet wird von Thanos und seiner Armee überfallen. Die Hälfte der Bevölkerung wird ausgelöscht. Gamora wird Thanos übergeben. Er schenkt ihr einen Dolch.,"Trilith Studios,
461 Sandy Creek Road
Fayetteville, Georgia 30214","Amerikanisches Film- und Fernsehproduktionsstudio südlich von Atlanta in Fayette County, Georgia. Ehemals Pinewood Atlanta Studios.",33.47312809304286,-84.51253281451417,Heimatplanet von Gamora,null,null,00:42:21,20??,Gamora (als Kind)/ Thanos,null,null,"Keine Gewähr auf Richtigkeit, dass dies in den Trilith Studios gedreht wurde."
A3-42,"Gamora bittet Peter Quill darum, sie zu töten, wenn Thanos sie in die Hände kriegt. Denn sie weiß etwas, was er nicht weiß.","Trilith Studios,
461 Sandy Creek Road
Fayetteville, Georgia 30214","Amerikanisches Film- und Fernsehproduktionsstudio südlich von Atlanta in Fayette County, Georgia. Ehemals Pinewood Atlanta Studios.",33.47312809304286,-84.51253281451417,Die Benatar (Schiff der Gurdians of the Galaxy) im All,null,null,00:44:25,2018,Gamora/ Peter Quill/ Drax/ Mantis,null,null,"Keine Gewähr auf Richtigkeit, dass dies in den Trilith Studios gedreht wurde."
A3-43,"Die Guardians kommen auf Knowhere an und finden Thanos und den Collector vor. Gamora tötet Thanos, aber es stellt sich heraus, dass es nur eine Illusion war, die Thanos mittels des Realitätssteins erschaffen hat. Peter soll nun Gamora töten. Thanos verschwindet mit Gamora.","Trilith Studios,
461 Sandy Creek Road
Fayetteville, Georgia 30214","Amerikanisches Film- und Fernsehproduktionsstudio südlich von Atlanta in Fayette County, Georgia. Ehemals Pinewood Atlanta Studios.",33.47312809304286,-84.51253281451417,Planet Knowhere,null,null,00:47:05,2018,Gamora/ Peter Quill/ Drax/ Mantis/ Thanos/ Tivan,null,null,"Keine Gewähr auf Richtigkeit, dass dies in den Trilith Studios gedreht wurde."
A3-44,Im Avengers HQ kommt ein Jet an.,"Am Hudson River in Staatsburg, New York",Am Hudson River in der Nähe der Penny Ln und des Ogden Mills and Ruth Livingston Mills State Parks,41.860619489927224,-73.93288883680499,Avengers HQ von außen,null,null,00:54:03,2018,null,https://mculocationscout.com/2020/08/09/new-avengers-facility-mcu-location-scout/,MCU Location Scout,null
A3-45,"James Rhodes befindet sich in einem Gespräch mit Secretary Ross, der nach Vision fragt. Steve Rogers, Natasha Romanoff, Sam Wilson, Wanda Maximoff und Vision tauchen auf. Bruce sieht die Gruppe zum ersten Mal nach seinem Verschwinden. Die Gruppe bespricht, was zu tun ist.","Trilith Studios,
461 Sandy Creek Road
Fayetteville, Georgia 30214","Amerikanisches Film- und Fernsehproduktionsstudio südlich von Atlanta in Fayette County, Georgia. Ehemals Pinewood Atlanta Studios.",33.47312809304286,-84.51253281451417,Im Avengers HQ,null,null,00:54:10,,James Rhodes/ Secretary Ross/ Steve Rogers/ Natascha Romanoff/ Vision/ Wanda Maximoff/ Sam Wilson/ Bruce Banner,null,null,"Keine Gewähr auf Richtigkeit, dass dies in den Trilith Studios gedreht wurde."
A3-46,König T'Challa und Okoye bringen Bucky Barnes seinen Metallarm für einen bevorstehenden Kampf.,"Grasfläche zwischen Chattahoochee Fluss und Browns Lake Road, Fairburn, GA 30213",Offene und freie Grasfläche in der Nähe von Bouckaert Farms in Fairburn und des Chattahoochee Flusses.,33.638830945176984,-84.72000146229287,Wakanda,null,null,00:58:32,2018,T'Challa/ Okoye/ Bucky Barnes,https://mculocationscout.com/2020/09/16/battle-plain-wakanda-mcu-location-scout/,MCU Location Scout,null
A3-47,"Dr. Strange wird von Ebony Maw gefoltert. Iron Man schießt ein Loch in das Raumschiff und Maw wird rausgesogen. Iron Man und Dr. Strange einigen sich darauf, den Kampf nicht auf der Erde zu führen, sondern wo Thanos ist. Spider-Man wird zum Avengers gekürt. ","Trilith Studios,
461 Sandy Creek Road
Fayetteville, Georgia 30214","Amerikanisches Film- und Fernsehproduktionsstudio südlich von Atlanta in Fayette County, Georgia. Ehemals Pinewood Atlanta Studios.",33.47312809304286,-84.51253281451417,Donut Raumschiff im All,null,null,00:59:34,2018,Stephen Strange als Dr. Strange/ Ebony Maw/ Tony Stark als Iron Man/ Peter Parker als Spider-Man,null,null,"Keine Gewähr auf Richtigkeit, dass dies in den Trilith Studios gedreht wurde."
A3-48,Thanos foltert Nebula vor Gamoras Augen. Sie kann das nicht ertragen und verrät Thanos den Ort des Seelenstein: Vormir.,"Trilith Studios,
461 Sandy Creek Road
Fayetteville, Georgia 30214","Amerikanisches Film- und Fernsehproduktionsstudio südlich von Atlanta in Fayette County, Georgia. Ehemals Pinewood Atlanta Studios.",33.47312809304286,-84.51253281451417,Thanos Raumschiff im All,null,null,01:05:05,2018,Gamora/ Thanos,null,null,"Keine Gewähr auf Richtigkeit, dass dies in den Trilith Studios gedreht wurde."
A3-49,"Thor, Rocket und Groot sind auf dem Weg nach Nivadellir. Rocket gibt Thor ein Auge. Als sie sich Nivadellir nähern, bemerken sie, dass der Stern dunkel ist.","Trilith Studios,
461 Sandy Creek Road
Fayetteville, Georgia 30214","Amerikanisches Film- und Fernsehproduktionsstudio südlich von Atlanta in Fayette County, Georgia. Ehemals Pinewood Atlanta Studios.",33.47312809304286,-84.51253281451417,Die Benatar (Schiff der Gurdians of the Galaxy) im All,null,null,01:10:51,2018,Rocket/ Groot/ Thor,null,null,"Keine Gewähr auf Richtigkeit, dass dies in den Trilith Studios gedreht wurde."
A3-50,"Thor, Rocket und Groot kommen auf Nivadellir an. Eitri, der Schmied, erzählt, dass er Thanos den Handschuh angefertigt hat, um die Zwerge zu beschützen. Thanos hat dennoch alle getötet.","Trilith Studios,
461 Sandy Creek Road
Fayetteville, Georgia 30214","Amerikanisches Film- und Fernsehproduktionsstudio südlich von Atlanta in Fayette County, Georgia. Ehemals Pinewood Atlanta Studios.",33.47312809304286,-84.51253281451417,Nivadellir,null,null,01:14:54,2018,Rocket/ Groot/ Thor/ Eitri,null,null,"Keine Gewähr auf Richtigkeit, dass dies in den Trilith Studios gedreht wurde."
